"id","weight"
"CCLE.Cluster 7.lymphoid_neoplasm.NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 8.rhabdoid_tumour.A204_SOFT_TISSUE",8
"CCLE.Cluster 8.carcinoma.A704_KIDNEY",8
"CCLE.Cluster 8.mesothelioma.ACCMESO1_PLEURA",8
"CCLE.Cluster 8.haematopoietic_neoplasm.AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.BHT101_THYROID",8
"CCLE.Cluster 8.lymphoid_neoplasm.BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.CADOES1_BONE",8
"CCLE.Cluster 8.carcinoma.CAL120_BREAST",8
"CCLE.Cluster 8.haematopoietic_neoplasm.CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.primitive_neuroectodermal_tumour-medulloblastoma.D283MED_CENTRAL_NERVOUS_SYSTEM",8
"CCLE.Cluster 8.primitive_neuroectodermal_tumour-medulloblastoma.D341MED_CENTRAL_NERVOUS_SYSTEM",8
"CCLE.Cluster 8.lymphoid_neoplasm.DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.FUOV1_OVARY",8
"CCLE.Cluster 8.lymphoid_neoplasm.GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.GSS_STOMACH",8
"CCLE.Cluster 8.haematopoietic_neoplasm.HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.HEYA8_OVARY",8
"CCLE.Cluster 8.haematopoietic_neoplasm.HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.osteosarcoma.HOS_BONE",8
"CCLE.Cluster 8.lymphoid_neoplasm.HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.LU99_LUNG",8
"CCLE.Cluster 8.haematopoietic_neoplasm.M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.MDAMB134VI_BREAST",8
"CCLE.Cluster 8.haematopoietic_neoplasm.ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.neuroblastoma.MHHNB11_AUTONOMIC_GANGLIA",8
"CCLE.Cluster 8.lymphoid_neoplasm.MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.NCIH1915_LUNG",8
"CCLE.Cluster 8.lymphoid_neoplasm.NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.OV56_OVARY",8
"CCLE.Cluster 8.haematopoietic_neoplasm.P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.PSN1_PANCREAS",8
"CCLE.Cluster 8.lymphoid_neoplasm.RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.leiomyosarcoma.SKUT1_SOFT_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.lymphoid_neoplasm.SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.haematopoietic_neoplasm.THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
"CCLE.Cluster 8.carcinoma.TOV21G_OVARY",8
"CCLE.Cluster 8.lymphoid_neoplasm.WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",8
